year,month,job_title,industry,experience_level,salary_min,salary_max,salary_median,number_of_openings,demand_index,hiring_trend,city,state,education_requirement,job_type,skills_required,remote_availability,salary_range,salary_variability,salary_bracket,salary_log_median,quarter,month_name,season,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,job_title_encoded,industry_encoded,city_encoded,state_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score
2025,5,Mechanical Engineer,Manufacturing,Entry,304797.0,419517.0,362157,25,68,Up,Chennai,Tamil Nadu,Bachelor's,Contract,"CAD,Design,Manufacturing",No,114720.0,0.31676869424034326,Low,12.799835859673562,2,May,Summer,1,High,1,0,1,Medium,8,8,3,8,0,0,2,2,2,362157.0,0.36231884057971014,45.075362318840575,2
2025,10,Business Analyst,It/Business,Entry,288205.0,609967.0,449086,10,39,Down,Hyderabad,Telangana,Bachelor's,Part-time,"SQL,Modelling,Requirements",Yes,321762.0,0.7164819210574367,Medium,13.01497191187441,4,Oct,Autumn,0,Medium,1,1,1,Medium,1,7,5,9,0,2,11,0,0,449086.0,0.25,35.9,4
2025,2,Business Analyst,It/Business,Mid,1000317.0,1660107.0,1330212,8,29,Down,Bengaluru,Karnataka,Bachelor's,Contract,"SQL,Modelling,Requirements",No,659790.0,0.4960036445318491,High,14.100849637751173,1,Feb,Winter,0,Medium,2,0,1,High,1,7,1,3,0,0,11,0,3,1596254.4,0.26666666666666666,26.866666666666664,1
2025,2,Product Manager,It,Entry,808766.0,1489162.0,1148964,27,64,Up,Chennai,Tamil Nadu,Master's,Part-time,"Roadmap,Stakeholder Management",Yes,680396.0,0.5921821745502905,Medium,13.954372095096268,1,Feb,Winter,1,High,1,1,1,Medium,10,6,3,8,3,2,9,2,3,1148964.0,0.4153846153846154,50.56923076923077,1
2025,1,Software Engineer,It,Senior,1283324.0,3127036.0,2205180,3,67,Up,Hyderabad,Telangana,Master's,Part-time,"Python,Java,SQL",No,1843712.0,0.8360823152758505,High,14.606320149661999,1,Jan,Winter,1,Low,3,0,1,Medium,12,6,5,9,3,2,6,2,3,2205180.0,0.04411764705882353,55.11176470588235,1
2025,5,Sales Manager,Sales,Entry,324437.0,457783.0,391110,28,86,Up,Kolkata,West Bengal,Master's,Part-time,"Sales,Negotiation,CRM",Yes,133346.0,0.3409424458592212,Low,12.876746686147111,2,May,Summer,1,High,1,1,1,Medium,11,10,7,11,3,2,12,2,2,391110.0,0.3218390804597701,63.95632183908045,2
2025,11,Civil Engineer,Construction,Entry,325930.0,484308.0,405119,16,57,Stable,Gurgaon,Haryana,Bachelor's,Part-time,"AutoCAD,Site Management",Yes,158378.0,0.39094192076895923,Medium,12.911938598497894,4,Nov,Autumn,0,Medium,1,1,1,High,2,0,4,2,0,2,1,1,0,486142.8,0.27586206896551724,46.648275862068964,4
2025,5,Civil Engineer,Construction,Entry,255626.0,656394.0,456010,20,71,Up,Gurgaon,Haryana,Bachelor's,Contract,"AutoCAD,Site Management",No,400768.0,0.8788579197824609,Medium,13.03027221101259,2,May,Summer,1,Medium,1,0,1,High,2,0,4,2,0,0,1,2,2,547212.0,0.2777777777777778,47.044444444444444,2
2025,6,Marketing Manager,Marketing,Entry,298202.0,410208.0,354205,11,60,Stable,Thiruvananthapuram,Kerala,Bachelor's,Contract,"SEO,Campaigns,Analytics",No,112006.0,0.31621800934487093,Low,12.777633943769553,2,Jun,Monsoon,1,Medium,1,0,0,Low,7,9,14,4,0,0,10,1,1,301074.25,0.18032786885245902,40.63934426229508,3
2025,4,Product Manager,It,Mid,1070267.0,2356489.0,1713378,39,66,Up,Chennai,Tamil Nadu,Master's,Contract,"Roadmap,Stakeholder Management",No,1286222.0,0.7506936589590855,High,14.353978002104533,2,Apr,Summer,1,High,2,0,1,Medium,10,6,3,8,3,0,9,2,2,1713378.0,0.582089552238806,48.43582089552239,2
2025,10,Teacher,Education,Mid,365132.0,506270.0,435701,8,47,Stable,Kolkata,West Bengal,Master's,Contract,"Subject Expertise,Teaching",Yes,141138.0,0.3239331559945926,Medium,12.984713802409434,4,Oct,Autumn,0,Medium,2,1,1,Medium,13,2,7,11,3,0,13,1,0,435701.0,0.16666666666666666,45.86666666666667,4
2025,1,Product Manager,It,Entry,766680.0,1476230.0,1121455,26,51,Stable,New Delhi,Delhi,Bachelor's,Full-time,"Roadmap,Stakeholder Management",No,709550.0,0.6327048343446683,Medium,13.930138399002898,1,Jan,Winter,0,High,1,0,1,High,10,6,10,0,0,1,9,1,3,1345746.0,0.5,34.599999999999994,1
2025,7,Teacher,Education,Mid,228870.0,443440.0,336155,42,78,Up,Lucknow,Uttar Pradesh,Bachelor's,Full-time,"Subject Expertise,Teaching",Yes,214570.0,0.6383067335009147,Low,12.725330616912363,3,Jul,Monsoon,1,High,2,1,0,Low,13,2,8,10,0,1,13,2,1,285731.75,0.5316455696202531,63.73670886075949,3
2025,5,Devops Engineer,It,Senior,1905038.0,2867970.0,2386504,5,52,Stable,Thiruvananthapuram,Kerala,Master's,Contract,"AWS,Docker,Kubernetes",No,962932.0,0.4034906289702427,High,14.685340510544266,2,May,Summer,0,Low,3,0,0,Low,5,6,14,4,3,0,0,1,2,2028528.4,0.09433962264150944,46.011320754716984,2
2025,5,Data Scientist,It,Entry,780296.0,1132002.0,956149,27,67,Up,New Delhi,Delhi,Bachelor's,Full-time,"Python,ML,Statistics",Yes,351706.0,0.3678359753553055,Medium,13.77067008349112,2,May,Summer,1,High,1,1,1,High,4,6,10,0,0,1,7,2,2,1147378.8,0.39705882352941174,52.40588235294117,2
2025,9,Data Scientist,It,Mid,1437365.0,2136319.0,1786842,25,56,Stable,Gurgaon,Haryana,Bachelor's,Full-time,"Python,ML,Statistics",No,698954.0,0.3911672100834881,High,14.39596093353879,3,Sep,Monsoon,0,High,2,0,1,High,4,6,4,2,0,1,7,1,1,2144210.4,0.43859649122807015,42.722807017543865,3
2025,4,Teacher,Education,Mid,368679.0,674073.0,521376,9,52,Stable,Gurgaon,Haryana,Diploma,Part-time,"Subject Expertise,Teaching",No,305394.0,0.5857461793408212,Medium,13.164228667502437,2,Apr,Summer,0,Medium,2,0,1,High,13,2,4,2,1,2,13,1,2,625651.2,0.16981132075471697,40.86037735849057,2
2025,4,Ux Designer,Design/It,Entry,471307.0,682395.0,576851,44,55,Stable,Jaipur,Rajasthan,Bachelor's,Full-time,"Figma,User Research",Yes,211088.0,0.36593158371919265,Medium,13.265341013455258,2,Apr,Summer,0,High,1,1,0,Low,14,1,6,7,0,1,4,1,2,490323.35,0.7857142857142857,44.42857142857143,2
2025,6,Devops Engineer,It,Mid,968456.0,1531956.0,1250206,19,49,Stable,Bhopal,Madhya Pradesh,Bachelor's,Full-time,"AWS,Docker,Kubernetes",No,563500.0,0.4507257204012779,High,14.038819695568318,2,Jun,Monsoon,0,Medium,2,0,0,Low,5,6,2,5,0,1,0,1,1,1062675.0999999999,0.38,38.64,3
2025,9,Marketing Manager,Marketing,Mid,836786.0,1641198.0,1238992,15,58,Stable,Noida,Uttar Pradesh,Diploma,Part-time,"SEO,Campaigns,Analytics",Yes,804412.0,0.6492471299249712,High,14.029809510877806,3,Sep,Monsoon,0,Medium,2,1,1,High,7,9,11,10,1,2,10,1,1,1486790.4,0.2542372881355932,52.291525423728814,3
2025,5,Software Engineer,It,Mid,727585.0,1718023.0,1222804,11,43,Stable,Chennai,Tamil Nadu,Bachelor's,Full-time,"Python,Java,SQL",No,990438.0,0.8099728165756737,High,14.016657957966576,2,May,Summer,0,Medium,2,0,1,Medium,12,6,3,8,0,1,6,1,2,1222804.0,0.25,35.3,2
2025,10,Nurse,Healthcare,Mid,240489.0,362947.0,301718,1,37,Down,Surat,Gujarat,Bachelor's,Contract,"Patient Care,First Aid",No,122458.0,0.40586905653623584,Low,12.617251399630906,4,Oct,Autumn,0,Low,2,0,0,Low,9,4,13,1,0,0,5,0,0,256460.3,0.02631578947368421,32.14736842105263,4
2025,2,Teacher,Education,Entry,227512.0,356676.0,292094,31,69,Up,Mumbai,Maharashtra,Bachelor's,Full-time,"Subject Expertise,Teaching",No,129164.0,0.4422001136620403,Low,12.584834370803788,1,Feb,Winter,1,High,1,0,1,High,13,2,9,6,0,1,13,2,3,350512.8,0.44285714285714284,45.51428571428571,1
2025,7,Hr Manager,Hr,Entry,193602.0,461082.0,327342,41,62,Up,Surat,Gujarat,Bachelor's,Part-time,"Recruitment,Labour Laws",No,267480.0,0.8171270414428946,Low,12.698763829800672,3,Jul,Monsoon,1,High,1,0,0,Low,6,5,13,1,0,2,8,2,1,278240.7,0.6507936507936508,40.89841269841269,3
2025,6,Product Manager,It,Mid,1119365.0,2474891.0,1797128,8,63,Up,Ahmedabad,Gujarat,Master's,Contract,"Roadmap,Stakeholder Management",No,1355526.0,0.7542734852497985,High,14.401700949499698,2,Jun,Monsoon,1,Medium,2,0,1,Medium,10,6,0,1,3,0,9,2,1,1797128.0,0.125,47.55,3
2025,3,Business Analyst,It/Business,Entry,340666.0,530328.0,435497,19,79,Up,Thiruvananthapuram,Kerala,Master's,Contract,"SQL,Modelling,Requirements",No,189662.0,0.43550701841803735,Medium,12.984245482841645,1,Mar,Summer,1,Medium,1,0,0,Low,1,7,14,4,3,0,11,2,2,370172.45,0.2375,51.925,2
2025,7,Ux Designer,Design/It,Mid,769150.0,1261460.0,1015305,8,51,Stable,Chennai,Tamil Nadu,Bachelor's,Part-time,"Figma,User Research",Yes,492310.0,0.4848887772639749,Medium,13.830700602855227,3,Jul,Monsoon,0,Medium,2,1,1,Medium,14,1,3,8,0,2,4,1,1,1015305.0,0.15384615384615385,48.29230769230769,3
2025,1,Nurse,Healthcare,Mid,212472.0,415084.0,313778,10,53,Stable,Jaipur,Rajasthan,Master's,Part-time,"Patient Care,First Aid",No,202612.0,0.6457176730044809,Low,12.656444195435599,1,Jan,Winter,0,Medium,2,0,0,Low,9,4,6,7,3,2,5,1,3,266711.3,0.18518518518518517,41.42962962962962,1
2025,2,Teacher,Education,Entry,222058.0,397798.0,309928,17,51,Stable,Hyderabad,Telangana,Bachelor's,Contract,"Subject Expertise,Teaching",No,175740.0,0.5670349242404688,Low,12.64409851797137,1,Feb,Winter,0,Medium,1,0,1,Medium,13,2,5,9,0,0,13,1,3,309928.0,0.3269230769230769,34.94615384615384,1
2025,8,Ux Designer,Design/It,Mid,921283.0,1802329.0,1361806,19,81,Up,Bengaluru,Karnataka,Bachelor's,Contract,"Figma,User Research",Yes,881046.0,0.6469688046608695,High,14.124323052273336,3,Aug,Monsoon,1,Medium,2,1,1,High,14,1,1,3,0,0,4,2,1,1634167.2,0.23170731707317074,66.13658536585365,3
2025,6,Accountant,Finance,Entry,250575.0,377077.0,313826,33,77,Up,Chennai,Tamil Nadu,Master's,Part-time,"Tally,Excel,GST",No,126502.0,0.40309598312440653,Low,12.656597157644672,2,Jun,Monsoon,1,High,1,0,1,Medium,0,3,3,8,3,2,14,2,1,313826.0,0.4230769230769231,50.35384615384615,3
2025,9,Data Scientist,It,Mid,980242.0,1664166.0,1322204,22,78,Up,Hyderabad,Telangana,Master's,Contract,"Python,ML,Statistics",No,683924.0,0.5172605740112721,High,14.094811355450625,3,Sep,Monsoon,1,High,2,0,1,Medium,4,6,5,9,3,0,7,2,1,1322204.0,0.27848101265822783,56.24303797468354,3
2025,4,Product Manager,It,Mid,1409241.0,2560445.0,1984843,20,82,Up,Kolkata,West Bengal,Bachelor's,Contract,"Roadmap,Stakeholder Management",No,1151204.0,0.5799975111381606,High,14.501050879594462,2,Apr,Summer,1,Medium,2,0,1,Medium,10,6,7,11,0,0,9,2,2,1984843.0,0.24096385542168675,58.71807228915662,2
2025,3,Hr Manager,Hr,Entry,304783.0,499715.0,402249,19,74,Up,Bhopal,Madhya Pradesh,Bachelor's,Part-time,"Recruitment,Labour Laws",No,194932.0,0.48460530666328566,Medium,12.90482906485463,1,Mar,Summer,1,Medium,1,0,0,Low,6,5,2,5,0,2,8,2,2,341911.64999999997,0.25333333333333335,48.89333333333333,2
2025,4,Customer Support,Services,Entry,171050.0,301806.0,236428,13,47,Stable,Noida,Uttar Pradesh,Bachelor's,Full-time,"Communication,CRM",Yes,130756.0,0.553047862351329,Low,12.373403230425165,2,Apr,Summer,0,Medium,1,1,1,High,3,11,11,10,0,1,3,1,2,283713.6,0.2708333333333333,40.65833333333334,2
2025,1,Nurse,Healthcare,Entry,178926.0,307594.0,243260,18,34,Down,Noida,Uttar Pradesh,Bachelor's,Contract,"Patient Care,First Aid",No,128668.0,0.5289320069061909,Low,12.401890219991898,1,Jan,Winter,0,Medium,1,0,1,High,9,4,11,10,0,0,5,0,3,291912.0,0.5142857142857142,24.37142857142857,1
2025,4,Hr Manager,Hr,Senior,1153550.0,1597974.0,1375762,6,38,Down,Pune,Maharashtra,Bachelor's,Full-time,"Recruitment,Labour Laws",No,444424.0,0.32303843251957826,High,14.1345190442686,2,Apr,Summer,0,Medium,3,0,1,Medium,6,5,12,6,0,1,8,0,2,1375762.0,0.15384615384615385,37.49230769230769,2
2025,12,Business Analyst,It/Business,Entry,277514.0,518534.0,398024,15,43,Stable,Thiruvananthapuram,Kerala,Bachelor's,Contract,"SQL,Modelling,Requirements",No,241020.0,0.6055413743894841,Low,12.894270096364204,4,Dec,Winter,0,Medium,1,0,0,Low,1,7,14,4,0,0,11,1,3,338320.39999999997,0.3409090909090909,30.118181818181817,1
2025,1,Ux Designer,Design/It,Mid,676472.0,1171432.0,923952,12,52,Stable,Jaipur,Rajasthan,Bachelor's,Part-time,"Figma,User Research",Yes,494960.0,0.5356988241813427,Medium,13.736416483529247,1,Jan,Winter,0,Medium,2,1,0,Low,14,1,6,7,0,2,4,1,3,785359.2,0.22641509433962265,48.74716981132076,1
2025,6,Nurse,Healthcare,Mid,350175.0,513727.0,431951,22,89,Up,New Delhi,Delhi,Master's,Part-time,"Patient Care,First Aid",No,163552.0,0.37863553967926916,Medium,12.97606974994184,2,Jun,Monsoon,1,High,2,0,1,High,9,4,10,0,3,2,5,2,1,518341.19999999995,0.24444444444444444,62.91111111111111,3
2025,9,Devops Engineer,It,Mid,674705.0,1653811.0,1164258,53,79,Up,Ahmedabad,Gujarat,Bachelor's,Full-time,"AWS,Docker,Kubernetes",No,979106.0,0.8409699568308743,Medium,13.96759539111322,3,Sep,Monsoon,1,High,2,0,1,Medium,5,6,0,1,0,1,0,2,1,1164258.0,0.6625,56.074999999999996,3
2025,5,Business Analyst,It/Business,Mid,829130.0,1127220.0,978175,11,57,Stable,Bhopal,Madhya Pradesh,Bachelor's,Full-time,"SQL,Modelling,Requirements",Yes,298090.0,0.3047409717075166,Medium,13.793444891926463,2,May,Summer,0,Medium,2,1,0,Low,1,7,2,5,0,1,11,1,2,831448.75,0.1896551724137931,51.82068965517241,2
2025,2,Data Scientist,It,Mid,1332012.0,1804464.0,1568238,11,55,Stable,Chennai,Tamil Nadu,Bachelor's,Part-time,"Python,ML,Statistics",No,472452.0,0.3012629460579325,High,14.2654638917466,1,Feb,Winter,0,Medium,2,0,1,Medium,4,6,3,8,0,2,7,1,3,1568238.0,0.19642857142857142,42.607142857142854,1
2025,10,Product Manager,It,Senior,2417071.0,3335769.0,2876420,10,95,Up,Bhopal,Madhya Pradesh,Master's,Part-time,"Roadmap,Stakeholder Management",Yes,918698.0,0.31938937985412424,High,14.872057370976483,4,Oct,Autumn,1,Medium,3,1,0,Low,10,6,2,5,3,2,9,2,0,2444957.0,0.10416666666666667,79.79166666666667,4
2025,5,Product Manager,It,Entry,782331.0,1451703.0,1117017,18,59,Stable,Pune,Maharashtra,Diploma,Contract,"Roadmap,Stakeholder Management",Yes,669372.0,0.5992496085556441,Medium,13.926173192514158,2,May,Summer,0,Medium,1,1,1,Medium,10,6,12,6,1,0,9,1,2,1117017.0,0.3,47.8,2
2025,12,Product Manager,It,Entry,651835.0,1381953.0,1016894,20,68,Up,Hyderabad,Telangana,PhD,Part-time,"Roadmap,Stakeholder Management",Yes,730118.0,0.7179883055657719,Medium,13.832264424862823,4,Dec,Winter,1,Medium,1,1,1,Medium,10,6,5,9,4,2,9,2,3,1016894.0,0.2898550724637681,53.22028985507246,1
2025,11,Product Manager,It,Entry,707894.0,960780.0,834337,37,77,Up,Bhopal,Madhya Pradesh,Master's,Contract,"Roadmap,Stakeholder Management",Yes,252886.0,0.3030981485898384,Medium,13.634393875018214,4,Nov,Autumn,1,High,1,1,0,Low,10,6,2,5,3,0,9,2,0,709186.45,0.47435897435897434,58.25128205128205,4
2025,1,Mechanical Engineer,Manufacturing,Mid,348500.0,750620.0,549560,12,40,Stable,Surat,Gujarat,Bachelor's,Part-time,"CAD,Design,Manufacturing",No,402120.0,0.7317126428415459,Medium,13.216875056673757,1,Jan,Winter,0,Medium,2,0,0,Low,8,8,13,1,0,2,2,1,3,467126.0,0.2926829268292683,33.41463414634146,1
2025,10,Software Engineer,It,Entry,375551.0,891119.0,633335,26,61,Up,Noida,Uttar Pradesh,Bachelor's,Contract,"Python,Java,SQL",No,515568.0,0.8140525945984353,Medium,13.358756365986011,4,Oct,Autumn,1,High,1,0,1,High,12,6,11,10,0,0,6,2,0,760002.0,0.41935483870967744,40.76129032258065,4
2025,8,Ux Designer,Design/It,Entry,556011.0,825247.0,690629,19,44,Stable,Bengaluru,Karnataka,Bachelor's,Part-time,"Figma,User Research",No,269236.0,0.3898417239936348,Medium,13.445359503481052,3,Aug,Monsoon,0,Medium,1,0,1,High,14,1,1,3,0,2,4,1,1,828754.7999999999,0.4222222222222222,30.555555555555554,3
2025,5,Sales Manager,Sales,Entry,202925.0,524951.0,363938,66,95,Up,Bhopal,Madhya Pradesh,Master's,Contract,"Sales,Negotiation,CRM",No,322026.0,0.8848375272711286,Low,12.804741550157793,2,May,Summer,1,High,1,0,0,Low,11,10,2,5,3,0,12,2,2,309347.3,0.6875,60.625,2
2025,6,Hr Manager,Hr,Entry,303522.0,550906.0,427214,41,74,Up,Ahmedabad,Gujarat,Bachelor's,Contract,"Recruitment,Labour Laws",No,247384.0,0.5790634202062667,Medium,12.965042678371248,2,Jun,Monsoon,1,High,1,0,1,Medium,6,5,0,1,0,0,8,2,1,427214.0,0.5466666666666666,48.306666666666665,3
2025,4,Hr Manager,Hr,Entry,284004.0,641930.0,462967,53,76,Up,Kolkata,West Bengal,Bachelor's,Full-time,"Recruitment,Labour Laws",Yes,357926.0,0.7731134184509911,Medium,13.045413216209013,2,Apr,Summer,1,High,1,1,1,Medium,6,5,7,11,0,1,8,2,2,462967.0,0.6883116883116883,57.22337662337662,2
2025,1,Marketing Manager,Marketing,Mid,588547.0,1034911.0,811729,6,34,Down,Hyderabad,Telangana,Diploma,Part-time,"SEO,Campaigns,Analytics",No,446364.0,0.5498928829695625,Medium,13.606923051534066,1,Jan,Winter,0,Medium,2,0,1,Medium,7,9,5,9,1,2,10,0,3,811729.0,0.17142857142857143,30.057142857142857,1
2025,5,Software Engineer,It,Entry,429485.0,710127.0,569806,24,68,Up,Pune,Maharashtra,Bachelor's,Contract,"Python,Java,SQL",No,280642.0,0.492522016265185,Medium,13.25305298598277,2,May,Summer,1,High,1,0,1,Medium,12,6,12,6,0,0,6,2,2,569806.0,0.34782608695652173,45.10434782608695,2
2025,4,Civil Engineer,Construction,Mid,346101.0,650727.0,498414,1,57,Stable,Thiruvananthapuram,Kerala,Bachelor's,Contract,"AutoCAD,Site Management",Yes,304626.0,0.6111906968905367,Medium,13.11918834231068,2,Apr,Summer,0,Low,2,1,0,Low,2,0,14,4,0,0,1,1,2,423651.89999999997,0.017241379310344827,52.165517241379305,2
2025,9,Civil Engineer,Construction,Mid,436174.0,642910.0,539542,3,31,Down,Bhopal,Madhya Pradesh,Master's,Part-time,"AutoCAD,Site Management",Yes,206736.0,0.3831694288859811,Medium,13.198477763933278,3,Sep,Monsoon,0,Low,2,1,0,Low,2,0,2,5,3,2,1,0,1,458610.7,0.09375,36.412499999999994,3
2025,10,Data Scientist,It,Mid,847681.0,1843577.0,1345629,52,95,Up,Thiruvananthapuram,Kerala,Bachelor's,Full-time,"Python,ML,Statistics",Yes,995896.0,0.7400970103943955,High,14.112372862839333,4,Oct,Autumn,1,High,2,1,0,Low,4,6,14,4,0,1,7,2,0,1143784.65,0.5416666666666666,73.91666666666667,4
2025,9,Devops Engineer,It,Senior,1260884.0,3210782.0,2235833,5,45,Stable,Lucknow,Uttar Pradesh,Bachelor's,Full-time,"AWS,Docker,Kubernetes",No,1949898.0,0.8721125415001926,High,14.620124870787448,3,Sep,Monsoon,0,Low,3,0,0,Low,5,6,8,10,0,1,0,1,1,1900458.05,0.10869565217391304,41.78260869565217,3
2025,5,Customer Support,Services,Mid,251671.0,559183.0,405427,11,45,Stable,Bengaluru,Karnataka,Bachelor's,Part-time,"Communication,CRM",No,307512.0,0.75848919780873,Medium,12.912698578202548,2,May,Summer,0,Medium,2,0,1,High,3,11,1,3,0,2,3,1,2,486512.39999999997,0.2391304347826087,36.52173913043478,2
2025,11,Product Manager,It,Entry,469862.0,1204220.0,837041,4,27,Down,Thiruvananthapuram,Kerala,Bachelor's,Contract,"Roadmap,Stakeholder Management",No,734358.0,0.8773262002697598,Medium,13.637629527424147,4,Nov,Autumn,0,Low,1,0,0,Low,10,6,14,4,0,0,9,0,0,711484.85,0.14285714285714285,20.914285714285715,4
2025,7,Hr Manager,Hr,Entry,283703.0,462861.0,373282,30,68,Up,Jaipur,Rajasthan,Diploma,Contract,"Recruitment,Labour Laws",No,179158.0,0.47995349360537076,Low,12.83009212408537,3,Jul,Monsoon,1,High,1,0,0,Low,6,5,6,7,1,0,8,2,1,317289.7,0.43478260869565216,44.93043478260869,3
2025,4,Software Engineer,It,Mid,688574.0,1318022.0,1003298,9,36,Down,Ahmedabad,Gujarat,Bachelor's,Part-time,"Python,Java,SQL",Yes,629448.0,0.6273789043733766,Medium,13.818804128202352,2,Apr,Summer,0,Medium,2,1,1,Medium,12,6,0,1,0,2,6,0,2,1003298.0,0.24324324324324326,39.11351351351351,2
2025,3,Customer Support,Services,Mid,299455.0,586113.0,442784,23,79,Up,Bengaluru,Karnataka,Bachelor's,Part-time,"Communication,CRM",Yes,286658.0,0.6473991833489918,Medium,13.000839603904083,1,Mar,Summer,1,High,2,1,1,High,3,11,1,3,0,2,3,2,2,531340.7999999999,0.2875,64.825,2
2025,9,Marketing Manager,Marketing,Mid,472487.0,1079221.0,775854,11,89,Up,Surat,Gujarat,High School,Part-time,"SEO,Campaigns,Analytics",No,606734.0,0.7820208441278901,Medium,13.561720926035557,3,Sep,Monsoon,1,Medium,2,0,0,Low,7,9,13,1,2,2,10,2,1,659475.9,0.12222222222222222,63.15555555555555,3
2025,8,Marketing Manager,Marketing,Entry,224365.0,515249.0,369807,42,76,Up,Ahmedabad,Gujarat,Bachelor's,Full-time,"SEO,Campaigns,Analytics",Yes,290884.0,0.7865832718147574,Low,12.82073923101647,3,Aug,Monsoon,1,High,1,1,1,Medium,7,9,0,1,0,1,10,2,1,369807.0,0.5454545454545454,57.50909090909091,3
2025,11,Business Analyst,It/Business,Entry,275582.0,658810.0,467196,13,52,Stable,Kolkata,West Bengal,Diploma,Part-time,"SQL,Modelling,Requirements",No,383228.0,0.8202724338393308,Medium,13.054506289242662,4,Nov,Autumn,0,Medium,1,0,1,Medium,1,7,7,11,1,2,11,1,0,467196.0,0.24528301886792453,35.70943396226416,4
2025,10,Data Scientist,It,Mid,1093227.0,2143029.0,1618128,11,39,Down,Kolkata,West Bengal,Bachelor's,Contract,"Python,ML,Statistics",No,1049802.0,0.6487756222004687,High,14.296781101481793,4,Oct,Autumn,0,Medium,2,0,1,Medium,4,6,7,11,0,0,7,0,0,1618128.0,0.275,32.85,4
2025,9,Product Manager,It,Entry,983608.0,1335522.0,1159565,39,58,Stable,New Delhi,Delhi,Bachelor's,Full-time,"Roadmap,Stakeholder Management",No,351914.0,0.303487945910751,Medium,13.963556355144455,3,Sep,Monsoon,0,High,1,0,1,High,10,6,10,0,0,1,9,1,1,1391478.0,0.6610169491525424,38.47796610169491,3
2025,7,Nurse,Healthcare,Entry,126888.0,290702.0,208795,26,56,Stable,Chennai,Tamil Nadu,Bachelor's,Full-time,"Patient Care,First Aid",No,163814.0,0.7845685959912834,Low,12.249112977718998,3,Jul,Monsoon,0,High,1,0,1,Medium,9,4,3,8,0,1,5,1,1,208795.0,0.45614035087719296,37.68771929824562,3
2025,2,Software Engineer,It,Mid,1056138.0,1509068.0,1282603,9,57,Stable,Chennai,Tamil Nadu,Bachelor's,Part-time,"Python,Java,SQL",No,452930.0,0.3531334325586327,High,14.064402944357248,1,Feb,Winter,0,Medium,2,0,1,Medium,12,6,3,8,0,2,6,1,3,1282603.0,0.15517241379310345,43.88965517241379,1
2025,6,Product Manager,It,Mid,1433624.0,3230212.0,2331918,6,48,Stable,Gurgaon,Haryana,Diploma,Part-time,"Roadmap,Stakeholder Management",No,1796588.0,0.7704336087289518,High,14.662202091715486,2,Jun,Monsoon,0,Medium,2,0,1,High,10,6,4,2,1,2,9,1,1,2798301.6,0.12244897959183673,38.55510204081632,3
2025,7,Product Manager,It,Senior,1871885.0,4926785.0,3399335,0,53,Stable,Thiruvananthapuram,Kerala,Bachelor's,Full-time,"Roadmap,Stakeholder Management",No,3054900.0,0.8986757704080357,High,15.039090676396363,3,Jul,Monsoon,0,Low,3,0,0,Low,10,6,14,4,0,1,9,1,1,2889434.75,0.0,46.8,3
2025,3,Teacher,Education,Mid,242176.0,560912.0,401544,21,64,Up,Pune,Maharashtra,Diploma,Contract,"Subject Expertise,Teaching",No,318736.0,0.7937760245452553,Medium,12.903074885789614,1,Mar,Summer,1,High,2,0,1,Medium,13,2,12,6,1,0,13,2,2,401544.0,0.3230769230769231,47.753846153846155,2
2025,12,Accountant,Finance,Entry,255469.0,443571.0,349520,36,64,Up,Gurgaon,Haryana,Bachelor's,Full-time,"Tally,Excel,GST",No,188102.0,0.5381723506523232,Low,12.76431892468783,4,Dec,Winter,1,High,1,0,1,High,0,3,4,2,0,1,14,2,3,419424.0,0.5538461538461539,42.29230769230769,1
2025,9,Accountant,Finance,Senior,654709.0,1094597.0,874653,2,45,Stable,Bhopal,Madhya Pradesh,Bachelor's,Part-time,"Tally,Excel,GST",No,439888.0,0.5029285899665353,Medium,13.68158365856583,3,Sep,Monsoon,0,Low,3,0,0,Low,0,3,2,5,0,2,14,1,1,743455.0499999999,0.043478260869565216,41.91304347826087,3
2025,2,Accountant,Finance,Mid,539326.0,760824.0,650075,20,82,Up,Bhopal,Madhya Pradesh,Master's,Contract,"Tally,Excel,GST",No,221498.0,0.3407268392108603,Medium,13.384844558113773,1,Feb,Winter,1,Medium,2,0,0,Low,0,3,2,5,3,0,14,2,3,552563.75,0.24096385542168675,58.71807228915662,1
2025,9,Hr Manager,Hr,Mid,547757.0,749189.0,648473,8,63,Up,Jaipur,Rajasthan,Bachelor's,Part-time,"Recruitment,Labour Laws",No,201432.0,0.31062511469251614,Medium,13.382377189413706,3,Sep,Monsoon,1,Medium,2,0,0,Low,6,5,6,7,0,2,8,2,1,551202.0499999999,0.125,47.55,3
2025,9,Sales Manager,Sales,Mid,488711.0,907193.0,697952,14,76,Up,Thiruvananthapuram,Kerala,Master's,Part-time,"Sales,Negotiation,CRM",Yes,418482.0,0.5995856448580992,Medium,13.455907044233836,3,Sep,Monsoon,1,Medium,2,1,0,Low,11,10,14,4,3,2,12,2,1,593259.2,0.18181818181818182,63.236363636363635,3
